날짜,년도,월,일,지점,평균기온,최저기온,최고기온,폭염여부,일교차,온열질환_환자수
2022-09-07,2022.0,9.0,7.0,경기도,21.05,16.200000000000003,27.450000000000003,0,11.25,1
2022-09-08,2022.0,9.0,8.0,경기도,21.5,14.75,29.05,0,14.3,0
2022-09-09,2022.0,9.0,9.0,경기도,22.4,16.450000000000003,29.85,0,13.399999999999999,1
2022-09-10,2022.0,9.0,10.0,경기도,22.15,16.4,27.950000000000003,0,11.550000000000004,0
2022-09-11,2022.0,9.0,11.0,경기도,21.85,19.2,25.4,0,6.199999999999999,0
2022-09-12,2022.0,9.0,12.0,경기도,22.6,18.200000000000003,27.45,0,9.249999999999996,0
2022-09-13,2022.0,9.0,13.0,경기도,23.55,20.1,27.15,0,7.049999999999997,0
2022-09-14,2022.0,9.0,14.0,경기도,24.0,21.55,27.95,0,6.399999999999999,0
2022-09-15,2022.0,9.0,15.0,경기도,24.35,20.55,28.05,0,7.5,0
2022-09-16,2022.0,9.0,16.0,경기도,25.0,21.9,30.4,0,8.5,1
2022-09-17,2022.0,9.0,17.0,경기도,24.75,22.450000000000003,29.45,0,6.9999999999999964,0
2022-09-18,2022.0,9.0,18.0,경기도,25.950000000000003,21.950000000000003,31.4,0,9.449999999999996,0
2022-09-19,2022.0,9.0,19.0,경기도,23.6,18.25,28.25,0,10.0,0
2022-09-20,2022.0,9.0,20.0,경기도,18.5,14.0,23.75,0,9.75,0
2022-09-21,2022.0,9.0,21.0,경기도,17.6,10.35,24.65,0,14.299999999999999,1
2022-09-22,2022.0,9.0,22.0,경기도,18.25,13.05,24.35,0,11.3,0
2022-09-23,2022.0,9.0,23.0,경기도,16.0,12.1,22.6,0,10.500000000000002,0
2022-09-24,2022.0,9.0,24.0,경기도,16.65,9.85,23.8,0,13.950000000000001,1
2022-09-25,2022.0,9.0,25.0,경기도,17.8,12.55,24.8,0,12.25,0
2022-09-26,2022.0,9.0,26.0,경기도,18.0,12.25,25.700000000000003,0,13.450000000000003,0
2022-09-27,2022.0,9.0,27.0,경기도,18.95,11.45,27.6,0,16.150000000000002,1
2022-09-28,2022.0,9.0,28.0,경기도,18.9,13.8,25.75,0,11.95,0
2022-09-29,2022.0,9.0,29.0,경기도,18.3,14.2,25.85,0,11.650000000000002,0
2022-09-30,2022.0,9.0,30.0,경기도,18.85,12.3,27.35,0,15.05,0
2023-05-20,2023.0,5.0,20.0,경기도,19.0,13.3,25.8,0,12.5,4
2023-05-21,2023.0,5.0,21.0,경기도,17.2,14.6,23.0,0,8.4,1
2023-05-22,2023.0,5.0,22.0,경기도,18.8,13.1,25.5,0,12.4,0
2023-05-23,2023.0,5.0,23.0,경기도,17.6,9.5,26.3,0,16.8,1
2023-05-24,2023.0,5.0,24.0,경기도,17.4,10.1,25.6,0,15.500000000000002,0
2023-05-25,2023.0,5.0,25.0,경기도,18.1,9.6,26.2,0,16.6,0
2023-05-26,2023.0,5.0,26.0,경기도,19.0,12.3,25.5,0,13.2,0
2023-05-27,2023.0,5.0,27.0,경기도,17.0,14.0,18.5,0,4.5,0
2023-05-28,2023.0,5.0,28.0,경기도,18.6,17.7,19.7,0,2.0,0
2023-05-29,2023.0,5.0,29.0,경기도,22.9,18.1,29.6,0,11.5,0
2023-05-30,2023.0,5.0,30.0,경기도,21.4,16.7,27.6,0,10.900000000000002,1
2023-05-31,2023.0,5.0,31.0,경기도,20.8,15.1,27.2,0,12.1,1
2023-06-01,2023.0,6.0,1.0,경기도,20.6,17.1,25.7,0,8.599999999999998,0
2023-06-02,2023.0,6.0,2.0,경기도,19.2,15.0,25.7,0,10.7,0
2023-06-03,2023.0,6.0,3.0,경기도,20.1,12.8,27.8,0,15.0,0
2023-06-04,2023.0,6.0,4.0,경기도,20.2,13.6,27.3,0,13.700000000000001,1
2023-06-05,2023.0,6.0,5.0,경기도,19.8,13.3,25.7,0,12.399999999999999,1
2023-06-06,2023.0,6.0,6.0,경기도,19.0,14.8,24.7,0,9.899999999999999,2
2023-06-07,2023.0,6.0,7.0,경기도,20.2,17.5,23.6,0,6.100000000000001,1
2023-06-08,2023.0,6.0,8.0,경기도,19.1,16.3,22.1,0,5.800000000000001,0
2023-06-09,2023.0,6.0,9.0,경기도,20.4,14.6,26.2,0,11.6,1
2023-06-10,2023.0,6.0,10.0,경기도,20.5,17.2,26.6,0,9.400000000000002,0
2023-06-11,2023.0,6.0,11.0,경기도,20.9,16.1,26.8,0,10.7,1
2023-06-12,2023.0,6.0,12.0,경기도,20.0,15.8,26.8,0,11.0,0
2023-06-13,2023.0,6.0,13.0,경기도,19.9,16.5,25.1,0,8.600000000000001,0
2023-06-14,2023.0,6.0,14.0,경기도,19.9,14.7,27.0,0,12.3,2
2023-06-15,2023.0,6.0,15.0,경기도,21.4,16.1,27.6,0,11.5,1
2023-06-16,2023.0,6.0,16.0,경기도,21.6,16.7,28.1,0,11.400000000000002,1
2023-06-17,2023.0,6.0,17.0,경기도,21.6,14.6,28.9,0,14.299999999999999,2
2023-06-18,2023.0,6.0,18.0,경기도,23.0,17.2,31.0,0,13.8,1
2023-06-19,2023.0,6.0,19.0,경기도,25.4,18.5,32.3,0,13.799999999999997,7
2023-06-20,2023.0,6.0,20.0,경기도,22.4,19.5,24.7,0,5.199999999999999,1
2023-06-21,2023.0,6.0,21.0,경기도,19.1,17.0,22.3,0,5.300000000000001,0
2023-06-22,2023.0,6.0,22.0,경기도,21.5,16.7,26.8,0,10.100000000000001,1
2023-06-23,2023.0,6.0,23.0,경기도,22.8,17.6,28.6,0,11.0,3
2023-06-24,2023.0,6.0,24.0,경기도,24.5,19.0,30.2,0,11.2,5
2023-06-25,2023.0,6.0,25.0,경기도,25.5,19.3,31.5,0,12.2,6
2023-06-26,2023.0,6.0,26.0,경기도,22.7,20.7,24.7,0,4.0,0
2023-06-27,2023.0,6.0,27.0,경기도,23.1,20.5,26.7,0,6.199999999999999,2
2023-06-28,2023.0,6.0,28.0,경기도,24.2,21.1,28.7,0,7.599999999999998,4
2023-06-29,2023.0,6.0,29.0,경기도,23.1,22.0,24.1,0,2.1000000000000014,0
2023-06-30,2023.0,6.0,30.0,경기도,24.0,20.2,29.8,0,9.600000000000001,6
2023-07-01,2023.0,7.0,1.0,경기도,25.4,20.8,31.5,0,10.7,14
2023-07-02,2023.0,7.0,2.0,경기도,24.4,21.7,29.2,0,7.5,3
2023-07-03,2023.0,7.0,3.0,경기도,26.9,21.6,32.5,0,10.899999999999999,23
2023-07-04,2023.0,7.0,4.0,경기도,24.5,22.7,27.5,0,4.800000000000001,2
2023-07-05,2023.0,7.0,5.0,경기도,23.7,20.7,27.6,0,6.900000000000002,3
2023-07-06,2023.0,7.0,6.0,경기도,25.6,20.8,30.5,0,9.7,4
2023-07-07,2023.0,7.0,7.0,경기도,25.2,20.2,32.0,0,11.8,2
2023-07-08,2023.0,7.0,8.0,경기도,23.8,18.4,29.3,0,10.900000000000002,4
2023-07-09,2023.0,7.0,9.0,경기도,23.9,20.2,27.4,0,7.199999999999999,1
2023-07-10,2023.0,7.0,10.0,경기도,26.0,23.0,30.1,0,7.100000000000001,5
2023-07-11,2023.0,7.0,11.0,경기도,22.3,20.4,25.2,0,4.800000000000001,1
2023-07-12,2023.0,7.0,12.0,경기도,24.7,21.3,28.7,0,7.399999999999999,6
2023-07-13,2023.0,7.0,13.0,경기도,24.1,23.0,25.7,0,2.6999999999999993,2
2023-07-14,2023.0,7.0,14.0,경기도,24.2,23.3,26.2,0,2.8999999999999986,1
2023-07-15,2023.0,7.0,15.0,경기도,23.9,22.7,25.8,0,3.1000000000000014,0
2023-07-16,2023.0,7.0,16.0,경기도,23.6,22.6,26.2,0,3.599999999999998,0
2023-07-17,2023.0,7.0,17.0,경기도,23.7,22.2,26.2,0,4.0,1
2023-07-18,2023.0,7.0,18.0,경기도,24.5,21.7,28.2,0,6.5,4
2023-07-19,2023.0,7.0,19.0,경기도,25.5,21.0,32.1,0,11.100000000000001,19
2023-07-20,2023.0,7.0,20.0,경기도,25.2,20.7,31.3,0,10.600000000000001,26
2023-07-21,2023.0,7.0,21.0,경기도,26.6,20.4,33.0,1,12.600000000000001,34
2023-07-22,2023.0,7.0,22.0,경기도,26.4,23.0,32.6,0,9.600000000000001,5
2023-07-23,2023.0,7.0,23.0,경기도,24.6,23.5,26.2,0,2.6999999999999993,1
2023-07-24,2023.0,7.0,24.0,경기도,25.8,23.2,30.2,0,7.0,4
2023-07-25,2023.0,7.0,25.0,경기도,25.7,23.2,29.9,0,6.699999999999999,2
2023-07-26,2023.0,7.0,26.0,경기도,24.8,21.6,29.4,0,7.799999999999997,7
2023-07-27,2023.0,7.0,27.0,경기도,27.0,23.7,31.8,0,8.100000000000001,11
2023-07-28,2023.0,7.0,28.0,경기도,27.1,23.0,32.5,0,9.5,15
2023-07-29,2023.0,7.0,29.0,경기도,26.7,22.7,31.2,0,8.5,20
2023-07-30,2023.0,7.0,30.0,경기도,27.5,22.7,33.3,1,10.599999999999998,16
2023-07-31,2023.0,7.0,31.0,경기도,27.2,23.1,32.6,0,9.5,19
2023-08-01,2023.0,8.0,1.0,경기도,28.0,24.0,33.4,1,9.399999999999999,26
2023-08-02,2023.0,8.0,2.0,경기도,27.0,23.6,32.5,0,8.899999999999999,21
2023-08-03,2023.0,8.0,3.0,경기도,26.9,22.1,32.2,0,10.100000000000001,23
2023-08-04,2023.0,8.0,4.0,경기도,27.3,23.7,32.5,0,8.8,25
2023-08-05,2023.0,8.0,5.0,경기도,27.5,22.5,32.7,0,10.200000000000003,15
2023-08-06,2023.0,8.0,6.0,경기도,27.9,24.6,32.9,0,8.299999999999997,26
2023-08-07,2023.0,8.0,7.0,경기도,27.2,24.1,32.9,0,8.799999999999997,31
2023-08-08,2023.0,8.0,8.0,경기도,27.7,22.2,33.2,1,11.000000000000004,21
2023-08-09,2023.0,8.0,9.0,경기도,26.2,22.5,31.6,0,9.100000000000001,8
2023-08-10,2023.0,8.0,10.0,경기도,21.5,20.7,24.2,0,3.5,1
2023-08-11,2023.0,8.0,11.0,경기도,21.8,19.8,24.7,0,4.899999999999999,2
2023-08-12,2023.0,8.0,12.0,경기도,22.5,20.1,24.6,0,4.5,2
2023-08-13,2023.0,8.0,13.0,경기도,25.2,21.5,30.6,0,9.100000000000001,5
2023-08-14,2023.0,8.0,14.0,경기도,26.0,22.5,32.1,0,9.600000000000001,28
2023-08-15,2023.0,8.0,15.0,경기도,25.9,21.8,31.1,0,9.3,23
2023-08-16,2023.0,8.0,16.0,경기도,25.6,21.0,31.0,0,10.0,8
2023-08-17,2023.0,8.0,17.0,경기도,26.3,22.1,32.2,0,10.100000000000001,15
2023-08-18,2023.0,8.0,18.0,경기도,26.9,22.4,32.7,0,10.300000000000004,25
2023-08-19,2023.0,8.0,19.0,경기도,26.9,23.6,32.5,0,8.899999999999999,15
2023-08-20,2023.0,8.0,20.0,경기도,25.4,22.1,30.2,0,8.099999999999998,4
2023-08-21,2023.0,8.0,21.0,경기도,27.2,23.1,31.7,0,8.599999999999998,11
2023-08-22,2023.0,8.0,22.0,경기도,26.2,24.2,29.4,0,5.199999999999999,3
2023-08-23,2023.0,8.0,23.0,경기도,23.4,20.6,25.1,0,4.5,2
2023-08-24,2023.0,8.0,24.0,경기도,23.2,20.6,27.2,0,6.599999999999998,0
2023-08-25,2023.0,8.0,25.0,경기도,25.1,22.2,29.3,0,7.100000000000001,1
2023-08-26,2023.0,8.0,26.0,경기도,23.8,20.2,29.6,0,9.400000000000002,4
2023-08-27,2023.0,8.0,27.0,경기도,23.3,19.8,27.6,0,7.800000000000001,2
2023-08-28,2023.0,8.0,28.0,경기도,21.1,19.2,24.2,0,5.0,0
2023-08-29,2023.0,8.0,29.0,경기도,22.9,20.6,25.0,0,4.399999999999999,1
2023-08-30,2023.0,8.0,30.0,경기도,21.5,19.1,25.2,0,6.099999999999998,1
2023-08-31,2023.0,8.0,31.0,경기도,22.3,18.7,27.9,0,9.2,0
2023-09-01,2023.0,9.0,1.0,경기도,22.0,17.1,28.8,0,11.7,1
2023-09-02,2023.0,9.0,2.0,경기도,22.1,16.9,28.7,0,11.8,5
2023-09-03,2023.0,9.0,3.0,경기도,23.6,19.1,28.8,0,9.7,2
2023-09-04,2023.0,9.0,4.0,경기도,24.7,20.6,30.0,0,9.399999999999999,0
2023-09-05,2023.0,9.0,5.0,경기도,26.2,22.2,32.0,0,9.8,2
2023-09-06,2023.0,9.0,6.0,경기도,24.9,20.1,30.9,0,10.799999999999997,5
2023-09-07,2023.0,9.0,7.0,경기도,23.2,18.1,30.1,0,12.0,2
2023-09-08,2023.0,9.0,8.0,경기도,22.5,16.2,29.8,0,13.600000000000001,0
2023-09-09,2023.0,9.0,9.0,경기도,22.8,17.3,29.9,0,12.599999999999998,0
2023-09-10,2023.0,9.0,10.0,경기도,23.1,18.9,29.7,0,10.8,0
2023-09-11,2023.0,9.0,11.0,경기도,23.3,19.2,29.6,0,10.400000000000002,0
2023-09-12,2023.0,9.0,12.0,경기도,23.2,18.2,30.0,0,11.8,1
2023-09-13,2023.0,9.0,13.0,경기도,20.3,18.2,23.1,0,4.900000000000002,0
2023-09-14,2023.0,9.0,14.0,경기도,22.0,17.2,27.5,0,10.3,0
2023-09-15,2023.0,9.0,15.0,경기도,20.9,19.3,23.2,0,3.8999999999999986,0
2023-09-16,2023.0,9.0,16.0,경기도,22.8,20.5,27.7,0,7.199999999999999,0
2023-09-17,2023.0,9.0,17.0,경기도,23.4,21.2,28.6,0,7.400000000000002,1
2023-09-18,2023.0,9.0,18.0,경기도,23.2,19.4,29.1,0,9.700000000000003,1
2023-09-19,2023.0,9.0,19.0,경기도,22.9,19.0,27.8,0,8.8,1
2023-09-20,2023.0,9.0,20.0,경기도,20.1,16.7,22.2,0,5.5,0
2023-09-21,2023.0,9.0,21.0,경기도,17.8,13.7,23.0,0,9.3,0
2023-09-22,2023.0,9.0,22.0,경기도,17.6,12.8,26.2,0,13.399999999999999,0
2023-09-23,2023.0,9.0,23.0,경기도,19.1,13.3,26.7,0,13.399999999999999,1
2023-09-24,2023.0,9.0,24.0,경기도,18.9,14.3,25.0,0,10.7,0
2023-09-25,2023.0,9.0,25.0,경기도,19.2,14.8,25.0,0,10.2,0
2023-09-26,2023.0,9.0,26.0,경기도,19.3,17.6,21.2,0,3.599999999999998,0
2023-09-27,2023.0,9.0,27.0,경기도,20.5,18.7,24.6,0,5.900000000000002,0
2023-09-28,2023.0,9.0,28.0,경기도,20.7,16.8,26.8,0,10.0,0
2023-09-29,2023.0,9.0,29.0,경기도,18.2,14.3,25.2,0,10.899999999999999,0
2023-09-30,2023.0,9.0,30.0,경기도,18.2,13.5,23.6,0,10.100000000000001,0
2024-05-20,2024.0,5.0,20.0,경기도,18.86,14.24,23.54,0,9.299999999999999,0
2024-05-21,2024.0,5.0,21.0,경기도,20.84,15.8,27.2,0,11.399999999999999,0
2024-05-22,2024.0,5.0,22.0,경기도,20.02,14.9,26.54,0,11.639999999999999,3
2024-05-23,2024.0,5.0,23.0,경기도,20.24,13.72,27.4,0,13.679999999999998,2
2024-05-24,2024.0,5.0,24.0,경기도,19.52,14.66,24.98,0,10.32,1
2024-05-25,2024.0,5.0,25.0,경기도,20.16,17.02,24.26,0,7.240000000000002,2
2024-05-26,2024.0,5.0,26.0,경기도,19.34,16.0,24.74,0,8.739999999999998,0
2024-05-27,2024.0,5.0,27.0,경기도,18.06,14.1,22.66,0,8.56,0
2024-05-28,2024.0,5.0,28.0,경기도,18.66,11.72,25.4,0,13.679999999999998,0
2024-05-29,2024.0,5.0,29.0,경기도,19.62,11.82,27.4,0,15.579999999999998,1
2024-05-30,2024.0,5.0,30.0,경기도,19.16,13.86,24.46,0,10.600000000000001,0
2024-05-31,2024.0,5.0,31.0,경기도,20.06,14.22,25.9,0,11.679999999999998,1
2024-06-01,2024.0,6.0,1.0,경기도,20.2,16.3,25.8,0,9.5,0
2024-06-02,2024.0,6.0,2.0,경기도,19.26,12.9,26.3,0,13.4,1
2024-06-03,2024.0,6.0,3.0,경기도,20.18,12.84,27.380000000000003,0,14.540000000000003,0
2024-06-04,2024.0,6.0,4.0,경기도,20.92,12.16,28.5,0,16.34,1
2024-06-05,2024.0,6.0,5.0,경기도,21.96,14.22,29.160000000000004,0,14.940000000000003,0
2024-06-06,2024.0,6.0,6.0,경기도,22.7,16.78,30.0,0,13.219999999999999,1
2024-06-07,2024.0,6.0,7.0,경기도,21.94,15.46,27.54,0,12.079999999999998,2
2024-06-08,2024.0,6.0,8.0,경기도,19.54,16.76,23.72,0,6.959999999999997,0
2024-06-09,2024.0,6.0,9.0,경기도,22.08,16.84,28.92,0,12.080000000000002,8
2024-06-10,2024.0,6.0,10.0,경기도,23.7,16.720000000000002,30.76,0,14.04,5
2024-06-11,2024.0,6.0,11.0,경기도,24.74,19.92,31.2,0,11.279999999999998,6
2024-06-12,2024.0,6.0,12.0,경기도,23.94,16.36,32.12,0,15.759999999999998,2
2024-06-13,2024.0,6.0,13.0,경기도,24.880000000000003,16.94,33.04,1,16.099999999999998,1
2024-06-14,2024.0,6.0,14.0,경기도,25.1,17.68,32.9,0,15.219999999999999,5
2024-06-15,2024.0,6.0,15.0,경기도,23.46,20.36,27.78,0,7.420000000000002,3
2024-06-16,2024.0,6.0,16.0,경기도,23.42,18.1,29.76,0,11.66,1
2024-06-17,2024.0,6.0,17.0,경기도,22.92,14.78,30.42,0,15.640000000000002,2
2024-06-18,2024.0,6.0,18.0,경기도,24.4,15.580000000000002,33.0,1,17.419999999999998,3
2024-06-19,2024.0,6.0,19.0,경기도,26.64,17.5,35.44,1,17.939999999999998,9
2024-06-20,2024.0,6.0,20.0,경기도,26.860000000000003,19.48,33.88,1,14.400000000000002,8
2024-06-21,2024.0,6.0,21.0,경기도,25.78,18.26,32.980000000000004,0,14.720000000000002,5
2024-06-22,2024.0,6.0,22.0,경기도,22.64,21.34,25.04,0,3.6999999999999993,2
2024-06-23,2024.0,6.0,23.0,경기도,24.44,21.2,29.62,0,8.420000000000002,3
2024-06-24,2024.0,6.0,24.0,경기도,23.84,19.28,29.04,0,9.759999999999998,4
2024-06-25,2024.0,6.0,25.0,경기도,21.96,17.2,27.160000000000004,0,9.960000000000004,0
2024-06-26,2024.0,6.0,26.0,경기도,23.42,16.28,30.24,0,13.959999999999997,6
2024-06-27,2024.0,6.0,27.0,경기도,23.64,17.5,29.28,0,11.780000000000001,1
2024-06-28,2024.0,6.0,28.0,경기도,24.68,17.48,31.44,0,13.96,4
2024-06-29,2024.0,6.0,29.0,경기도,24.68,18.58,31.28,0,12.700000000000003,4
2024-06-30,2024.0,6.0,30.0,경기도,23.98,21.880000000000003,26.3,0,4.419999999999998,2
2024-07-01,2024.0,7.0,1.0,경기도,24.92,20.98,30.34,0,9.36,2
2024-07-02,2024.0,7.0,2.0,경기도,22.34,21.26,23.64,0,2.379999999999999,0
2024-07-03,2024.0,7.0,3.0,경기도,24.5,22.5,26.82,0,4.32,0
2024-07-04,2024.0,7.0,4.0,경기도,26.12,22.4,30.42,0,8.020000000000003,4
2024-07-05,2024.0,7.0,5.0,경기도,23.62,21.16,27.02,0,5.859999999999999,1
2024-07-06,2024.0,7.0,6.0,경기도,25.1,20.86,30.380000000000003,0,9.520000000000003,3
2024-07-07,2024.0,7.0,7.0,경기도,23.18,21.04,25.14,0,4.100000000000001,0
2024-07-08,2024.0,7.0,8.0,경기도,23.56,22.52,24.84,0,2.3200000000000003,2
2024-07-09,2024.0,7.0,9.0,경기도,23.48,21.86,25.52,0,3.66,1
2024-07-10,2024.0,7.0,10.0,경기도,25.56,21.14,31.360000000000003,0,10.220000000000002,5
2024-07-11,2024.0,7.0,11.0,경기도,25.14,22.14,29.92,0,7.780000000000001,2
2024-07-12,2024.0,7.0,12.0,경기도,24.880000000000003,21.4,29.74,0,8.34,1
2024-07-13,2024.0,7.0,13.0,경기도,26.32,21.52,32.28,0,10.760000000000002,5
2024-07-14,2024.0,7.0,14.0,경기도,26.58,22.5,31.0,0,8.5,6
2024-07-15,2024.0,7.0,15.0,경기도,27.04,22.66,31.02,0,8.36,10
2024-07-16,2024.0,7.0,16.0,경기도,25.6,23.520000000000003,30.18,0,6.659999999999997,0
2024-07-17,2024.0,7.0,17.0,경기도,26.25,22.68,29.48,0,6.800000000000001,0
2024-07-18,2024.0,7.0,18.0,경기도,24.375,22.56,26.58,0,4.02,0
2024-07-19,2024.0,7.0,19.0,경기도,26.380000000000003,23.22,31.12,0,7.900000000000002,2
2024-07-20,2024.0,7.0,20.0,경기도,26.18,23.380000000000003,29.52,0,6.139999999999997,2
2024-07-21,2024.0,7.0,21.0,경기도,26.8,23.5,30.52,0,7.02,0
2024-07-22,2024.0,7.0,22.0,경기도,27.42,25.08,29.360000000000003,0,4.280000000000005,0
2024-07-23,2024.0,7.0,23.0,경기도,25.78,24.14,28.14,0,4.0,0
2024-07-24,2024.0,7.0,24.0,경기도,27.02,23.6,31.660000000000004,0,8.060000000000002,5
2024-07-25,2024.0,7.0,25.0,경기도,27.98,24.62,32.8,0,8.179999999999996,20
2024-07-26,2024.0,7.0,26.0,경기도,27.7,24.24,33.28,1,9.040000000000003,7
2024-07-27,2024.0,7.0,27.0,경기도,27.96,25.84,32.38,0,6.540000000000003,8
2024-07-28,2024.0,7.0,28.0,경기도,28.660000000000004,25.64,32.4,0,6.759999999999998,6
2024-07-29,2024.0,7.0,29.0,경기도,27.06,25.0,28.94,0,3.9400000000000013,5
2024-07-30,2024.0,7.0,30.0,경기도,27.7,25.860000000000003,31.14,0,5.279999999999998,1
2024-07-31,2024.0,7.0,31.0,경기도,28.42,25.28,32.78,0,7.5,14
2024-08-01,2024.0,8.0,1.0,경기도,29.08,26.0,32.92,0,6.920000000000002,15
2024-08-02,2024.0,8.0,2.0,경기도,29.2,26.84,32.84,0,6.0000000000000036,16
2024-08-03,2024.0,8.0,3.0,경기도,29.58,26.26,34.36,1,8.099999999999998,24
2024-08-04,2024.0,8.0,4.0,경기도,29.92,25.0,35.440000000000005,1,10.440000000000005,29
2024-08-05,2024.0,8.0,5.0,경기도,28.46,24.3,34.46,1,10.16,34
2024-08-06,2024.0,8.0,6.0,경기도,27.34,23.380000000000003,32.6,0,9.219999999999999,19
2024-08-07,2024.0,8.0,7.0,경기도,27.48,24.64,32.58,0,7.939999999999998,18
2024-08-08,2024.0,8.0,8.0,경기도,26.92,24.44,30.46,0,6.02,7
2024-08-09,2024.0,8.0,9.0,경기도,27.880000000000003,24.08,33.059999999999995,1,8.979999999999997,12
2024-08-10,2024.0,8.0,10.0,경기도,27.880000000000003,24.06,33.54,1,9.48,24
2024-08-11,2024.0,8.0,11.0,경기도,28.78,25.32,33.34,1,8.020000000000003,13
2024-08-12,2024.0,8.0,12.0,경기도,29.34,25.14,34.3,1,9.159999999999997,36
2024-08-13,2024.0,8.0,13.0,경기도,29.34,26.02,34.660000000000004,1,8.640000000000004,22
2024-08-14,2024.0,8.0,14.0,경기도,29.1,25.2,34.6,1,9.400000000000002,22
2024-08-15,2024.0,8.0,15.0,경기도,28.06,25.08,34.04,1,8.96,25
2024-08-16,2024.0,8.0,16.0,경기도,28.68,24.42,33.68,1,9.259999999999998,18
2024-08-17,2024.0,8.0,17.0,경기도,29.08,25.22,34.12,1,8.899999999999999,28
2024-08-18,2024.0,8.0,18.0,경기도,28.7,25.4,34.32,1,8.920000000000002,7
2024-08-19,2024.0,8.0,19.0,경기도,28.94,24.6,34.56,1,9.96,27
2024-08-20,2024.0,8.0,20.0,경기도,29.7,24.82,34.34,1,9.520000000000003,40
2024-08-21,2024.0,8.0,21.0,경기도,27.06,25.76,30.0,0,4.239999999999998,3
2024-08-22,2024.0,8.0,22.0,경기도,27.64,25.56,30.880000000000003,0,5.320000000000004,6
2024-08-23,2024.0,8.0,23.0,경기도,27.06,24.28,31.62,0,7.34,1
2024-08-24,2024.0,8.0,24.0,경기도,26.860000000000003,23.66,31.34,0,7.68,2
2024-08-25,2024.0,8.0,25.0,경기도,27.160000000000004,23.880000000000003,32.239999999999995,0,8.359999999999992,7
2024-08-26,2024.0,8.0,26.0,경기도,26.8,23.880000000000003,30.72,0,6.839999999999996,5
2024-08-27,2024.0,8.0,27.0,경기도,25.14,22.74,28.56,0,5.82,0
2024-08-28,2024.0,8.0,28.0,경기도,26.22,21.08,32.34,0,11.260000000000005,2
2024-08-29,2024.0,8.0,29.0,경기도,26.74,20.92,32.5,0,11.579999999999998,5
2024-08-30,2024.0,8.0,30.0,경기도,27.02,21.64,33.28,1,11.64,4
2024-08-31,2024.0,8.0,31.0,경기도,25.5,20.48,31.58,0,11.099999999999998,4
2024-09-01,2024.0,9.0,1.0,경기도,25.48,21.18,31.44,0,10.260000000000002,4
2024-09-02,2024.0,9.0,2.0,경기도,23.7,20.380000000000003,27.62,0,7.239999999999998,0
2024-09-03,2024.0,9.0,3.0,경기도,25.22,20.96,30.92,0,9.96,1
2024-09-04,2024.0,9.0,4.0,경기도,25.42,19.68,31.5,0,11.82,8
2024-09-05,2024.0,9.0,5.0,경기도,25.34,22.58,30.0,0,7.420000000000002,2
2024-09-06,2024.0,9.0,6.0,경기도,23.06,21.380000000000003,24.86,0,3.479999999999997,1
2024-09-07,2024.0,9.0,7.0,경기도,24.84,20.96,30.54,0,9.579999999999998,3
2024-09-08,2024.0,9.0,8.0,경기도,25.4,20.64,31.860000000000003,0,11.220000000000002,7
2024-09-09,2024.0,9.0,9.0,경기도,26.8,22.1,32.6,0,10.5,4
2024-09-10,2024.0,9.0,10.0,경기도,27.74,23.42,33.760000000000005,1,10.340000000000003,16
2024-09-11,2024.0,9.0,11.0,경기도,27.44,23.26,34.32,1,11.059999999999999,7
2024-09-12,2024.0,9.0,12.0,경기도,24.68,23.72,25.72,0,2.0,2
2024-09-13,2024.0,9.0,13.0,경기도,25.6,23.72,29.160000000000004,0,5.440000000000005,0
2024-09-14,2024.0,9.0,14.0,경기도,26.6,24.44,29.98,0,5.539999999999999,2
2024-09-15,2024.0,9.0,15.0,경기도,26.44,22.48,31.1,0,8.620000000000001,1
2024-09-16,2024.0,9.0,16.0,경기도,25.92,21.44,31.24,0,9.799999999999997,0
2024-09-17,2024.0,9.0,17.0,경기도,27.98,24.6,33.160000000000004,1,8.560000000000002,1
2024-09-18,2024.0,9.0,18.0,경기도,27.94,24.5,33.42,1,8.920000000000002,5
2024-09-19,2024.0,9.0,19.0,경기도,27.24,24.1,31.46,0,7.359999999999999,13
2024-09-20,2024.0,9.0,20.0,경기도,24.08,17.62,27.6,0,9.98,1
2024-09-21,2024.0,9.0,21.0,경기도,18.7,16.660000000000004,21.660000000000004,0,5.0,1
2024-09-22,2024.0,9.0,22.0,경기도,20.44,16.48,25.64,0,9.16,0
2024-09-23,2024.0,9.0,23.0,경기도,19.4,14.52,25.32,0,10.8,0
2024-09-24,2024.0,9.0,24.0,경기도,18.8,13.1,25.74,0,12.639999999999999,0
2024-09-25,2024.0,9.0,25.0,경기도,21.46,15.32,27.56,0,12.239999999999998,0
2024-09-26,2024.0,9.0,26.0,경기도,22.42,19.2,28.059999999999995,0,8.859999999999996,0
2024-09-27,2024.0,9.0,27.0,경기도,22.02,18.28,27.78,0,9.5,1
2024-09-28,2024.0,9.0,28.0,경기도,22.46,18.56,27.8,0,9.240000000000002,1
2024-09-29,2024.0,9.0,29.0,경기도,22.04,16.86,28.380000000000003,0,11.520000000000003,0
2024-09-30,2024.0,9.0,30.0,경기도,20.76,15.36,27.42,0,12.060000000000002,0
2021-05-20,2021.0,5.0,20.0,대전광역시,16.9,15.4,19.2,0,3.799999999999999,0
2021-05-21,2021.0,5.0,21.0,대전광역시,15.3,14.2,16.9,0,2.6999999999999993,0
